Fecha;recurso;codigo_agente;combustible;consumo_combustible_mbtu
2020-03-13;CARTAGENA 3;ENDG;GAS;0,00
2020-03-13;FLORES 1;TMFG;GAS NI;25070,74
2020-03-13;FLORES 1;TMFG;GAS;3561,01
2020-03-13;FLORES 4B;TMFG;GAS NI;67929,25
2020-03-13;FLORES 4B;TMFG;GAS;9648,51
2020-03-13;GECELCA 3;GECG;CARBON;40773,76
2020-03-13;GECELCA 32;GECG;CARBON;70973,26
2020-03-13;GUAJIRA 1;GECG;GAS;10438,26
2020-03-13;GUAJIRA 1;GECG;CARBON;29103,95
2020-03-13;GUAJIRA 2;GECG;CARBON;33529,68
2020-03-13;GUAJIRA 2;GECG;GAS;1101,96
2020-03-13;MERILECTRICA 1;EPSG;GAS;0,00
2020-03-13;PAIPA 1;HIMG;CARBON;11371,55
2020-03-13;PAIPA 3;HIMG;CARBON;20200,94
2020-03-13;PAIPA 4;SOCG;CARBON;36605,04
2020-03-13;PROELECTRICA 1;PRIG;GAS;18309,00
2020-03-13;TASAJERO 2;TERG;CARBON;37468,91
2020-03-13;TEBSAB;TBSG;GAS NI;35299,92
2020-03-13;TEBSAB;TBSG;GAS;110698,22
2020-03-13;TERMOCANDELARIA 1;TCIG;GAS;0,00
2020-03-13;TERMOCANDELARIA 1;TCIG;GAS NI;0,00
2020-03-13;TERMOCANDELARIA 1;TCIG;ACPM;0,00
2020-03-13;TERMOCANDELARIA 2;TCIG;GAS;0,00
2020-03-13;TERMOCANDELARIA 2;TCIG;GAS NI;0,00
2020-03-13;TERMOCANDELARIA 2;TCIG;ACPM;0,00
2020-03-13;TERMOCENTRO CC;ISGG;QUEROSENE;0,00
2020-03-13;TERMOCENTRO CC;ISGG;GAS;0,00
2020-03-13;TERMODORADA 1;EPMG;ACPM;0,00
2020-03-13;TERMODORADA 1;EPMG;GAS;11892,49
2020-03-13;TERMOEMCALI 1;TEMG;GAS;0,00
2020-03-13;TERMONORTE;TMNG;COMBUSTOLEO;0,00
2020-03-13;TERMONORTE;TMNG;ACPM;0,00
2020-03-13;TERMONORTE;TMNG;GAS;0,00
2020-03-13;TERMOSIERRAB;EPMG;GAS;36385,07
2020-03-13;TERMOSIERRAB;EPMG;ACPM;0,00
2020-03-13;TERMOVALLE 1;TMVG;GAS;29950,53
2020-03-13;TERMOVALLE 1;TMVG;ACPM;0,00
2020-03-13;TERMOYOPAL 2;TYPG;GAS;9065,56
2020-03-13;ZIPAEMG 2;ENDG;CARBON;11260,53
2020-03-13;ZIPAEMG 3;ENDG;CARBON;15368,42
2020-03-13;ZIPAEMG 4;ENDG;CARBON;19146,66
2020-03-13;ZIPAEMG 5;ENDG;CARBON;16597,94
2020-03-14;BARRANQUILLA 3;TBSG;GAS NI;0,00
2020-03-14;BARRANQUILLA 3;TBSG;COMBUSTOLEO;0,00
2020-03-14;BARRANQUILLA 3;TBSG;GAS;0,00
2020-03-14;BARRANQUILLA 4;TBSG;COMBUSTOLEO;0,00
2020-03-14;BARRANQUILLA 4;TBSG;GAS;0,00
2020-03-14;BARRANQUILLA 4;TBSG;GAS NI;0,00
2020-03-14;CARTAGENA 1;ENDG;GAS;0,00
2020-03-14;CARTAGENA 1;ENDG;COMBUSTOLEO;0,00
2020-03-14;CARTAGENA 2;ENDG;COMBUSTOLEO;0,00
2020-03-14;CARTAGENA 2;ENDG;GAS;0,00
2020-03-14;CARTAGENA 3;ENDG;GAS;0,00
2020-03-14;CARTAGENA 3;ENDG;COMBUSTOLEO;0,00
2020-03-14;FLORES 1;TMFG;GAS NI;19273,57
2020-03-14;FLORES 1;TMFG;GAS;2578,30
2020-03-14;FLORES 4B;TMFG;GAS NI;62226,46
2020-03-14;FLORES 4B;TMFG;GAS;8324,38
2020-03-14;GECELCA 3;GECG;CARBON;40311,52
2020-03-14;GECELCA 32;GECG;CARBON;70076,23
2020-03-14;GUAJIRA 1;GECG;GAS;9676,11
2020-03-14;GUAJIRA 1;GECG;CARBON;26683,09
2020-03-14;GUAJIRA 2;GECG;GAS;1441,59
2020-03-14;GUAJIRA 2;GECG;CARBON;30815,40
2020-03-14;MERILECTRICA 1;EPSG;GAS;0,00
2020-03-14;PAIPA 1;HIMG;CARBON;11368,12
2020-03-14;PAIPA 2;HIMG;CARBON;11882,27
2020-03-14;PAIPA 3;HIMG;CARBON;20226,10
2020-03-14;PAIPA 4;SOCG;CARBON;36627,17
2020-03-14;PROELECTRICA 1;PRIG;GAS;0,00
2020-03-14;TASAJERO 1;TRMG;CARBON;7039,65
2020-03-14;TASAJERO 2;TERG;CARBON;36979,73
2020-03-14;TEBSAB;TBSG;GAS;10493,54
2020-03-14;TEBSAB;TBSG;GAS NI;0,00
2020-03-14;TERMOCANDELARIA 1;TCIG;GAS;0,00
2020-03-14;TERMOCANDELARIA 1;TCIG;ACPM;0,00
2020-03-14;TERMOCANDELARIA 1;TCIG;GAS NI;0,00
2020-03-14;TERMOCANDELARIA 2;TCIG;GAS;0,00
2020-03-14;TERMOCANDELARIA 2;TCIG;GAS NI;0,00
2020-03-14;TERMOCANDELARIA 2;TCIG;ACPM;0,00
2020-03-14;TERMOCENTRO CC;ISGG;QUEROSENE;0,00
2020-03-14;TERMOCENTRO CC;ISGG;GAS;0,00
2020-03-14;TERMODORADA 1;EPMG;ACPM;0,00
2020-03-14;TERMODORADA 1;EPMG;GAS;9756,51
2020-03-14;TERMOEMCALI 1;TEMG;GAS;0,00
2020-03-14;TERMONORTE;TMNG;GAS;0,00
2020-03-14;TERMONORTE;TMNG;ACPM;0,00
2020-03-14;TERMONORTE;TMNG;COMBUSTOLEO;0,00
2020-03-14;TERMOSIERRAB;EPMG;GAS;36393,53
2020-03-14;TERMOSIERRAB;EPMG;ACPM;0,00
2020-03-14;TERMOVALLE 1;TMVG;GAS;561,67
2020-03-14;TERMOVALLE 1;TMVG;ACPM;0,00
2020-03-14;TERMOYOPAL 2;TYPG;GAS;9490,88
2020-03-14;ZIPAEMG 2;ENDG;CARBON;12018,99
2020-03-14;ZIPAEMG 3;ENDG;CARBON;15400,46
2020-03-14;ZIPAEMG 4;ENDG;CARBON;16497,11
2020-03-14;ZIPAEMG 5;ENDG;CARBON;15155,57
2020-03-15;BARRANQUILLA 3;TBSG;GAS NI;0,00
2020-03-15;BARRANQUILLA 3;TBSG;COMBUSTOLEO;0,00
2020-03-15;BARRANQUILLA 3;TBSG;GAS;0,00
2020-03-15;BARRANQUILLA 4;TBSG;COMBUSTOLEO;0,00
2020-03-15;BARRANQUILLA 4;TBSG;GAS NI;0,00
2020-03-15;BARRANQUILLA 4;TBSG;GAS;0,00
2020-03-15;CARTAGENA 1;ENDG;GAS;0,00
2020-03-15;CARTAGENA 1;ENDG;COMBUSTOLEO;0,00
2020-03-15;CARTAGENA 2;ENDG;COMBUSTOLEO;0,00
2020-03-15;CARTAGENA 2;ENDG;GAS;0,00
2020-03-15;CARTAGENA 3;ENDG;COMBUSTOLEO;0,00
2020-03-15;CARTAGENA 3;ENDG;GAS;0,00
2020-03-15;FLORES 1;TMFG;GAS;2090,87
2020-03-15;FLORES 1;TMFG;GAS NI;0,00
2020-03-15;FLORES 4B;TMFG;GAS NI;0,00
2020-03-15;FLORES 4B;TMFG;GAS;13826,32
2020-03-15;GECELCA 3;GECG;CARBON;9105,39
2020-03-15;GECELCA 32;GECG;CARBON;67818,72
2020-03-15;GUAJIRA 1;GECG;CARBON;20321,40
2020-03-15;GUAJIRA 1;GECG;GAS;6605,47
2020-03-15;GUAJIRA 2;GECG;CARBON;29153,24
2020-03-15;GUAJIRA 2;GECG;GAS;2637,13
2020-03-15;MERILECTRICA 1;EPSG;GAS;0,00
2020-03-15;PAIPA 1;HIMG;CARBON;11274,77
2020-03-15;PAIPA 2;HIMG;CARBON;21653,30
2020-03-15;PAIPA 3;HIMG;CARBON;20141,42
2020-03-15;PAIPA 4;SOCG;CARBON;36625,83
2020-03-15;PROELECTRICA 1;PRIG;GAS;0,00
2020-03-15;TASAJERO 1;TRMG;CARBON;13403,28
2020-03-15;TASAJERO 2;TERG;CARBON;36930,70
2020-03-15;TEBSAB;TBSG;GAS;75397,15
2020-03-15;TEBSAB;TBSG;GAS NI;0,00
2020-03-15;TERMOCANDELARIA 1;TCIG;ACPM;0,00
2020-03-15;TERMOCANDELARIA 1;TCIG;GAS;0,00
2020-03-15;TERMOCANDELARIA 1;TCIG;GAS NI;0,00
2020-03-15;TERMOCANDELARIA 2;TCIG;GAS;0,00
2020-03-15;TERMOCANDELARIA 2;TCIG;GAS NI;0,00
2020-03-15;TERMOCANDELARIA 2;TCIG;ACPM;0,00
2020-03-15;TERMOCENTRO CC;ISGG;QUEROSENE;0,00
2020-03-15;TERMOCENTRO CC;ISGG;GAS;0,00
2020-03-15;TERMODORADA 1;EPMG;ACPM;0,00
2020-03-15;TERMODORADA 1;EPMG;GAS;11863,82
2020-03-15;TERMOEMCALI 1;TEMG;GAS;0,00
2020-03-15;TERMONORTE;TMNG;ACPM;0,00
2020-03-15;TERMONORTE;TMNG;GAS;0,00
2020-03-15;TERMONORTE;TMNG;COMBUSTOLEO;0,00
2020-03-15;TERMOSIERRAB;EPMG;GAS;36181,53
2020-03-15;TERMOSIERRAB;EPMG;ACPM;0,00
2020-03-15;TERMOVALLE 1;TMVG;ACPM;0,00
2020-03-15;TERMOVALLE 1;TMVG;GAS;0,00
2020-03-15;TERMOYOPAL 2;TYPG;GAS;9381,95
2020-03-15;ZIPAEMG 2;ENDG;CARBON;12021,95
2020-03-15;ZIPAEMG 3;ENDG;CARBON;15258,50
2020-03-15;ZIPAEMG 4;ENDG;CARBON;19250,65
2020-03-15;ZIPAEMG 5;ENDG;CARBON;16236,17
2020-03-16;BARRANQUILLA 3;TBSG;GAS;0,00
2020-03-16;BARRANQUILLA 3;TBSG;GAS NI;0,00
2020-03-16;BARRANQUILLA 3;TBSG;COMBUSTOLEO;0,00
2020-03-16;BARRANQUILLA 4;TBSG;COMBUSTOLEO;0,00
2020-03-16;BARRANQUILLA 4;TBSG;GAS NI;0,00
2020-03-16;BARRANQUILLA 4;TBSG;GAS;0,00
2020-03-16;CARTAGENA 1;ENDG;COMBUSTOLEO;0,00
2020-03-16;CARTAGENA 1;ENDG;GAS;0,00
2020-03-16;CARTAGENA 2;ENDG;GAS;0,00
2020-03-16;CARTAGENA 2;ENDG;COMBUSTOLEO;0,00
2020-03-16;CARTAGENA 3;ENDG;GAS;0,00
2020-03-16;CARTAGENA 3;ENDG;COMBUSTOLEO;0,00
2020-03-16;FLORES 1;TMFG;GAS NI;0,00
2020-03-16;FLORES 1;TMFG;GAS;0,00
2020-03-16;FLORES 4B;TMFG;GAS NI;0,00
2020-03-16;FLORES 4B;TMFG;GAS;0,00
2020-03-16;GECELCA 3;GECG;CARBON;0,00
2020-03-16;GECELCA 32;GECG;CARBON;65959,44
2020-03-16;GUAJIRA 1;GECG;CARBON;29642,50
2020-03-16;GUAJIRA 1;GECG;GAS;5671,87
2020-03-16;GUAJIRA 2;GECG;CARBON;31256,45
2020-03-16;GUAJIRA 2;GECG;GAS;2735,28
2020-03-16;MERILECTRICA 1;EPSG;GAS;0,00
2020-03-16;PAIPA 1;HIMG;CARBON;11347,79
2020-03-16;PAIPA 2;HIMG;CARBON;21504,03
2020-03-16;PAIPA 3;HIMG;CARBON;20194,83
2020-03-16;PAIPA 4;SOCG;CARBON;36624,73
2020-03-16;PROELECTRICA 1;PRIG;GAS;2804,00
2020-03-16;TASAJERO 1;TRMG;CARBON;13320,46
2020-03-16;TASAJERO 2;TERG;CARBON;36833,30
2020-03-16;TEBSAB;TBSG;GAS;99372,73
2020-03-16;TEBSAB;TBSG;GAS NI;0,00
2020-03-16;TERMOCANDELARIA 1;TCIG;GAS;0,00
2020-03-16;TERMOCANDELARIA 1;TCIG;GAS NI;0,00
2020-03-16;TERMOCANDELARIA 1;TCIG;ACPM;0,00
2020-03-16;TERMOCANDELARIA 2;TCIG;GAS NI;0,00
2020-03-16;TERMOCANDELARIA 2;TCIG;GAS;0,00
2020-03-16;TERMOCANDELARIA 2;TCIG;ACPM;0,00
2020-03-16;TERMOCENTRO CC;ISGG;GAS;0,00
2020-03-16;TERMOCENTRO CC;ISGG;QUEROSENE;0,00
2020-03-16;TERMODORADA 1;EPMG;ACPM;0,00
2020-03-16;TERMODORADA 1;EPMG;GAS;11718,09
2020-03-16;TERMOEMCALI 1;TEMG;GAS;0,00
2020-03-16;TERMONORTE;TMNG;ACPM;0,00
2020-03-16;TERMONORTE;TMNG;GAS;0,00
2020-03-16;TERMONORTE;TMNG;COMBUSTOLEO;0,00
2020-03-16;TERMOSIERRAB;EPMG;ACPM;0,00
2020-03-16;TERMOSIERRAB;EPMG;GAS;36087,08
2020-03-16;TERMOVALLE 1;TMVG;ACPM;0,00
2020-03-16;TERMOVALLE 1;TMVG;GAS;0,00
2020-03-16;TERMOYOPAL 2;TYPG;GAS;9304,11
2020-03-16;ZIPAEMG 2;ENDG;CARBON;12121,98
2020-03-16;ZIPAEMG 3;ENDG;CARBON;8251,30
2020-03-16;ZIPAEMG 4;ENDG;CARBON;18534,09
2020-03-16;ZIPAEMG 5;ENDG;CARBON;16588,27
2020-03-17;BARRANQUILLA 3;TBSG;COMBUSTOLEO;0,00
2020-03-17;BARRANQUILLA 3;TBSG;GAS NI;0,00
2020-03-17;BARRANQUILLA 3;TBSG;GAS;0,00
2020-03-17;BARRANQUILLA 4;TBSG;GAS NI;0,00
2020-03-17;BARRANQUILLA 4;TBSG;GAS;0,00
2020-03-17;BARRANQUILLA 4;TBSG;COMBUSTOLEO;0,00
2020-03-17;CARTAGENA 1;ENDG;COMBUSTOLEO;0,00
2020-03-17;CARTAGENA 1;ENDG;GAS;0,00
2020-03-17;CARTAGENA 2;ENDG;GAS;0,00
2020-03-17;CARTAGENA 2;ENDG;COMBUSTOLEO;0,00
2020-03-17;CARTAGENA 3;ENDG;COMBUSTOLEO;0,00
2020-03-17;CARTAGENA 3;ENDG;GAS;0,00
2020-03-17;FLORES 1;TMFG;GAS NI;0,00
2020-03-17;FLORES 1;TMFG;GAS;0,00
2020-03-17;FLORES 4B;TMFG;GAS NI;33500,02
2020-03-17;FLORES 4B;TMFG;GAS;14180,15
2020-03-17;GECELCA 3;GECG;CARBON;0,00
2020-03-17;GECELCA 32;GECG;CARBON;68544,30
2020-03-17;GUAJIRA 1;GECG;CARBON;31084,89
2020-03-17;GUAJIRA 1;GECG;GAS;8281,14
2020-03-17;GUAJIRA 2;GECG;CARBON;33309,09
2020-03-17;GUAJIRA 2;GECG;GAS;1385,77
2020-03-17;MERILECTRICA 1;EPSG;GAS;0,00
2020-03-17;PAIPA 1;HIMG;CARBON;11267,03
2020-03-17;PAIPA 2;HIMG;CARBON;21646,36
2020-03-17;PAIPA 3;HIMG;CARBON;20300,41
2020-03-17;PAIPA 4;SOCG;CARBON;36617,68
2020-03-17;PROELECTRICA 1;PRIG;GAS;10007,00
2020-03-17;TASAJERO 1;TRMG;CARBON;13382,52
2020-03-17;TASAJERO 2;TERG;CARBON;36531,82
2020-03-17;TEBSAB;TBSG;GAS NI;0,00
2020-03-17;TEBSAB;TBSG;GAS;101636,67
2020-03-17;TERMOCANDELARIA 1;TCIG;GAS;0,00
2020-03-17;TERMOCANDELARIA 1;TCIG;GAS NI;0,00
2020-03-17;TERMOCANDELARIA 1;TCIG;ACPM;0,00
2020-03-17;TERMOCANDELARIA 2;TCIG;GAS NI;0,00
2020-03-17;TERMOCANDELARIA 2;TCIG;GAS;0,00
2020-03-17;TERMOCANDELARIA 2;TCIG;ACPM;0,00
2020-03-17;TERMOCENTRO CC;ISGG;QUEROSENE;0,00
2020-03-17;TERMOCENTRO CC;ISGG;GAS;0,00
2020-03-17;TERMODORADA 1;EPMG;ACPM;0,00
2020-03-17;TERMODORADA 1;EPMG;GAS;11663,16
2020-03-17;TERMOEMCALI 1;TEMG;GAS;0,00
2020-03-17;TERMONORTE;TMNG;ACPM;0,00
2020-03-17;TERMONORTE;TMNG;COMBUSTOLEO;0,00
2020-03-17;TERMONORTE;TMNG;GAS;0,00
2020-03-17;TERMOSIERRAB;EPMG;GAS;36109,08
2020-03-17;TERMOSIERRAB;EPMG;ACPM;0,00
2020-03-17;TERMOVALLE 1;TMVG;GAS;27966,33
2020-03-17;TERMOVALLE 1;TMVG;ACPM;0,00
2020-03-17;TERMOYOPAL 2;TYPG;GAS;9246,16
2020-03-17;ZIPAEMG 2;ENDG;CARBON;12018,63
2020-03-17;ZIPAEMG 3;ENDG;CARBON;15648,36
2020-03-17;ZIPAEMG 4;ENDG;CARBON;19295,36
2020-03-17;ZIPAEMG 5;ENDG;CARBON;16690,97
2020-03-18;BARRANQUILLA 3;TBSG;COMBUSTOLEO;0,00
2020-03-18;BARRANQUILLA 3;TBSG;GAS NI;0,00
2020-03-18;BARRANQUILLA 3;TBSG;GAS;0,00
2020-03-18;BARRANQUILLA 4;TBSG;GAS NI;0,00
2020-03-18;BARRANQUILLA 4;TBSG;GAS;0,00
2020-03-18;BARRANQUILLA 4;TBSG;COMBUSTOLEO;0,00
2020-03-18;CARTAGENA 1;ENDG;GAS;0,00
2020-03-18;CARTAGENA 1;ENDG;COMBUSTOLEO;0,00
2020-03-18;CARTAGENA 2;ENDG;COMBUSTOLEO;0,00
2020-03-18;CARTAGENA 2;ENDG;GAS;0,00
2020-03-18;CARTAGENA 3;ENDG;COMBUSTOLEO;0,00
2020-03-18;CARTAGENA 3;ENDG;GAS;0,00
2020-03-18;FLORES 1;TMFG;GAS NI;0,00
2020-03-18;FLORES 1;TMFG;GAS;0,00
2020-03-18;FLORES 4B;TMFG;GAS NI;44999,99
2020-03-18;FLORES 4B;TMFG;GAS;26975,01
2020-03-18;GECELCA 3;GECG;CARBON;0,00
2020-03-18;GECELCA 32;GECG;CARBON;67015,92
2020-03-18;GUAJIRA 1;GECG;GAS;8072,63
2020-03-18;GUAJIRA 1;GECG;CARBON;30960,97
2020-03-18;GUAJIRA 2;GECG;CARBON;33205,53
2020-03-18;GUAJIRA 2;GECG;GAS;1496,23
2020-03-18;MERILECTRICA 1;EPSG;GAS;0,00
2020-03-18;PAIPA 1;HIMG;CARBON;11265,23
2020-03-18;PAIPA 2;HIMG;CARBON;21540,98
2020-03-18;PAIPA 3;HIMG;CARBON;20283,29
2020-03-18;PAIPA 4;SOCG;CARBON;36618,75
2020-03-18;PROELECTRICA 1;PRIG;GAS;9862,00
2020-03-18;TASAJERO 1;TRMG;CARBON;13422,46
2020-03-18;TASAJERO 2;TERG;CARBON;36466,49
2020-03-18;TEBSAB;TBSG;GAS;105028,15
2020-03-18;TEBSAB;TBSG;GAS NI;0,00
2020-03-18;TERMOCANDELARIA 1;TCIG;GAS;0,00
2020-03-18;TERMOCANDELARIA 1;TCIG;GAS NI;0,00
2020-03-18;TERMOCANDELARIA 1;TCIG;ACPM;0,00
2020-03-18;TERMOCANDELARIA 2;TCIG;GAS;0,00
2020-03-18;TERMOCANDELARIA 2;TCIG;GAS NI;0,00
2020-03-18;TERMOCANDELARIA 2;TCIG;ACPM;0,00
2020-03-18;TERMOCENTRO CC;ISGG;GAS;0,00
2020-03-18;TERMOCENTRO CC;ISGG;QUEROSENE;0,00
2020-03-18;TERMODORADA 1;EPMG;ACPM;0,00
2020-03-18;TERMODORADA 1;EPMG;GAS;11627,38
2020-03-18;TERMOEMCALI 1;TEMG;GAS;0,00
2020-03-18;TERMONORTE;TMNG;ACPM;0,00
2020-03-18;TERMONORTE;TMNG;COMBUSTOLEO;0,00
2020-03-18;TERMONORTE;TMNG;GAS;0,00
2020-03-18;TERMOSIERRAB;EPMG;ACPM;0,00
2020-03-18;TERMOSIERRAB;EPMG;GAS;36105,63
2020-03-18;TERMOVALLE 1;TMVG;GAS;31032,70
2020-03-18;TERMOVALLE 1;TMVG;ACPM;0,00
2020-03-18;TERMOYOPAL 2;TYPG;GAS;9304,57
2020-03-18;ZIPAEMG 2;ENDG;CARBON;11352,58
2020-03-18;ZIPAEMG 3;ENDG;CARBON;16350,23
2020-03-18;ZIPAEMG 4;ENDG;CARBON;19256,42
2020-03-18;ZIPAEMG 5;ENDG;CARBON;17051,19
2020-03-19;BARRANQUILLA 3;TBSG;GAS NI;0,00
2020-03-19;BARRANQUILLA 3;TBSG;GAS;0,00
2020-03-19;BARRANQUILLA 3;TBSG;COMBUSTOLEO;0,00
2020-03-19;BARRANQUILLA 4;TBSG;GAS NI;0,00
2020-03-19;BARRANQUILLA 4;TBSG;COMBUSTOLEO;0,00
2020-03-19;BARRANQUILLA 4;TBSG;GAS;0,00
2020-03-19;CARTAGENA 1;ENDG;GAS;0,00
2020-03-19;CARTAGENA 1;ENDG;COMBUSTOLEO;0,00
2020-03-19;CARTAGENA 2;ENDG;COMBUSTOLEO;0,00
2020-03-19;CARTAGENA 2;ENDG;GAS;0,00
2020-03-19;CARTAGENA 3;ENDG;COMBUSTOLEO;0,00
2020-03-19;CARTAGENA 3;ENDG;GAS;0,00
2020-03-19;FLORES 1;TMFG;GAS NI;0,00
2020-03-19;FLORES 1;TMFG;GAS;0,00
2020-03-19;FLORES 4B;TMFG;GAS;27668,85
2020-03-19;FLORES 4B;TMFG;GAS NI;50000,00
2020-03-19;GECELCA 3;GECG;CARBON;0,00
2020-03-19;GECELCA 32;GECG;CARBON;67214,39
2020-03-19;GUAJIRA 1;GECG;CARBON;31405,51
2020-03-19;GUAJIRA 1;GECG;GAS;8109,08
2020-03-19;GUAJIRA 2;GECG;CARBON;32215,32
2020-03-19;GUAJIRA 2;GECG;GAS;2207,46
2020-03-19;MERILECTRICA 1;EPSG;GAS;0,00
2020-03-19;PAIPA 1;HIMG;CARBON;11301,97
2020-03-19;PAIPA 2;HIMG;CARBON;21543,92
2020-03-19;PAIPA 3;HIMG;CARBON;20187,75
2020-03-19;PAIPA 4;SOCG;CARBON;36623,02
2020-03-19;PROELECTRICA 1;PRIG;GAS;9883,00
2020-03-19;TASAJERO 1;TRMG;CARBON;11361,10
2020-03-19;TASAJERO 2;TERG;CARBON;34305,92
2020-03-19;TEBSAB;TBSG;GAS;100960,11
2020-03-19;TEBSAB;TBSG;GAS NI;0,00
2020-03-19;TERMOCANDELARIA 1;TCIG;ACPM;0,00
2020-03-19;TERMOCANDELARIA 1;TCIG;GAS;0,00
2020-03-19;TERMOCANDELARIA 1;TCIG;GAS NI;0,00
2020-03-19;TERMOCANDELARIA 2;TCIG;GAS NI;0,00
2020-03-19;TERMOCANDELARIA 2;TCIG;GAS;0,00
2020-03-19;TERMOCANDELARIA 2;TCIG;ACPM;0,00
2020-03-19;TERMOCENTRO CC;ISGG;GAS;0,00
2020-03-19;TERMOCENTRO CC;ISGG;QUEROSENE;0,00
2020-03-19;TERMODORADA 1;EPMG;ACPM;0,00
2020-03-19;TERMODORADA 1;EPMG;GAS;11530,80
2020-03-19;TERMOEMCALI 1;TEMG;GAS;0,00
2020-03-19;TERMONORTE;TMNG;GAS;0,00
2020-03-19;TERMONORTE;TMNG;ACPM;0,00
2020-03-19;TERMONORTE;TMNG;COMBUSTOLEO;0,00
2020-03-19;TERMOSIERRAB;EPMG;GAS;36048,28
2020-03-19;TERMOSIERRAB;EPMG;ACPM;0,00
2020-03-19;TERMOVALLE 1;TMVG;ACPM;0,00
2020-03-19;TERMOVALLE 1;TMVG;GAS;22378,31
2020-03-19;TERMOYOPAL 2;TYPG;GAS;9308,33
2020-03-19;ZIPAEMG 3;ENDG;CARBON;15565,07
2020-03-19;ZIPAEMG 4;ENDG;CARBON;15502,85
2020-03-19;ZIPAEMG 5;ENDG;CARBON;16890,81
2020-03-20;BARRANQUILLA 3;TBSG;GAS;0,00
2020-03-20;BARRANQUILLA 3;TBSG;GAS NI;0,00
2020-03-20;BARRANQUILLA 3;TBSG;COMBUSTOLEO;0,00
2020-03-20;BARRANQUILLA 4;TBSG;GAS NI;0,00
2020-03-20;BARRANQUILLA 4;TBSG;COMBUSTOLEO;0,00
2020-03-20;BARRANQUILLA 4;TBSG;GAS;0,00
2020-03-20;CARTAGENA 1;ENDG;GAS;0,00
2020-03-20;CARTAGENA 1;ENDG;COMBUSTOLEO;0,00
2020-03-20;CARTAGENA 2;ENDG;COMBUSTOLEO;0,00
2020-03-20;CARTAGENA 2;ENDG;GAS;0,00
2020-03-20;CARTAGENA 3;ENDG;COMBUSTOLEO;0,00
2020-03-20;CARTAGENA 3;ENDG;GAS;0,00
2020-03-20;FLORES 1;TMFG;GAS;6711,46
2020-03-20;FLORES 1;TMFG;GAS NI;17901,12
2020-03-20;FLORES 4B;TMFG;GAS;21407,40
2020-03-20;FLORES 4B;TMFG;GAS NI;57098,85
2020-03-20;GECELCA 3;GECG;CARBON;0,00
2020-03-20;GECELCA 32;GECG;CARBON;69810,21
2020-03-20;GUAJIRA 1;GECG;GAS;7697,55
2020-03-20;GUAJIRA 1;GECG;CARBON;31341,06
2020-03-20;GUAJIRA 2;GECG;GAS;3006,62
2020-03-20;GUAJIRA 2;GECG;CARBON;31536,55
2020-03-20;MERILECTRICA 1;EPSG;GAS;0,00
2020-03-20;PAIPA 1;HIMG;CARBON;11332,81
2020-03-20;PAIPA 2;HIMG;CARBON;21402,57
2020-03-20;PAIPA 3;HIMG;CARBON;20053,91
2020-03-20;PAIPA 4;SOCG;CARBON;36583,80
2020-03-20;PROELECTRICA 1;PRIG;GAS;10096,00
2020-03-20;TASAJERO 1;TRMG;CARBON;13411,15
2020-03-20;TASAJERO 2;TERG;CARBON;34238,92
2020-03-20;TEBSAB;TBSG;GAS NI;0,00
2020-03-20;TEBSAB;TBSG;GAS;92787,41
2020-03-20;TERMOCANDELARIA 1;TCIG;ACPM;0,00
2020-03-20;TERMOCANDELARIA 1;TCIG;GAS NI;0,00
2020-03-20;TERMOCANDELARIA 1;TCIG;GAS;0,00
2020-03-20;TERMOCANDELARIA 2;TCIG;GAS;0,00
2020-03-20;TERMOCANDELARIA 2;TCIG;GAS NI;0,00
2020-03-20;TERMOCANDELARIA 2;TCIG;ACPM;0,00
2020-03-20;TERMOCENTRO CC;ISGG;QUEROSENE;0,00
2020-03-20;TERMOCENTRO CC;ISGG;GAS;0,00
2020-03-20;TERMODORADA 1;EPMG;ACPM;0,00
2020-03-20;TERMODORADA 1;EPMG;GAS;11627,29
2020-03-20;TERMOEMCALI 1;TEMG;GAS;0,00
2020-03-20;TERMONORTE;TMNG;COMBUSTOLEO;0,00
2020-03-20;TERMONORTE;TMNG;GAS;0,00
2020-03-20;TERMONORTE;TMNG;ACPM;0,00
2020-03-20;TERMOSIERRAB;EPMG;ACPM;0,00
2020-03-20;TERMOSIERRAB;EPMG;GAS;36530,55
2020-03-20;TERMOVALLE 1;TMVG;GAS;611,29
2020-03-20;TERMOVALLE 1;TMVG;ACPM;0,00
2020-03-20;TERMOYOPAL 2;TYPG;GAS;9356,42
2020-03-20;ZIPAEMG 3;ENDG;CARBON;14283,49
2020-03-20;ZIPAEMG 4;ENDG;CARBON;17544,53
2020-03-20;ZIPAEMG 5;ENDG;CARBON;17122,88
2020-03-21;BARRANQUILLA 3;TBSG;GAS NI;0,00
2020-03-21;BARRANQUILLA 3;TBSG;COMBUSTOLEO;0,00
2020-03-21;BARRANQUILLA 3;TBSG;GAS;0,00
2020-03-21;BARRANQUILLA 4;TBSG;GAS;0,00
2020-03-21;BARRANQUILLA 4;TBSG;GAS NI;0,00
2020-03-21;BARRANQUILLA 4;TBSG;COMBUSTOLEO;0,00
2020-03-21;CARTAGENA 1;ENDG;GAS;0,00
2020-03-21;CARTAGENA 1;ENDG;COMBUSTOLEO;0,00
2020-03-21;CARTAGENA 2;ENDG;GAS;0,00
2020-03-21;CARTAGENA 2;ENDG;COMBUSTOLEO;0,00
