Ano,Dias para iniciar un negocio,Emisiones de CO2,Esperanza de vida (mujeres),Esperanza de vida (varones),Facilidad para hacer negocios,Gasto en salud ( del PIB),Gasto en salud (per capita),Horas preparar los impuestos,Interes de prestamos,PIB,Pais,Poblacion 0-14,Poblacion 15-64,Poblacion 65+,Poblacion total,Poblacion urbana,Region,Tasa de mortalidad infantil,Tasa de natalidad,Tasa tributaria empresarial,Turismo emisor,Turismo receptivo,Uso de Internet,Uso de energia,Uso de telefonos celulares
2004-12-01,NA,110,NA,NA,NA,4.70,243,NA,8.90,366976849,Dominica,NA,NA,NA,70325,66.30,Las Americas,1.30,NA,NA,9000000,61000000,0.3,39,0.6
2004-12-01,92,28658,77,72,NA,6.60,178,NA,10.00,36591661000,Ecuador,33.00,61.50,5.50,13529091,61.50,Las Americas,2.50,2.40,NA,577000000,464000000,0,10278,0.3
2004-12-01,115,6366,75,66,NA,7.30,191,NA,NA,15798300000,El Salvador,36.30,57.60,6.10,6050297,61.10,Las Americas,2.10,2.10,NA,373000000,748000000,0,4382,0.3
2004-12-01,6,5790765,80,75,NA,15.70,6355,NA,4.30,12277000000000,Estados Unidos,20.70,67.00,12.30,292805298,79.80,Las Americas,0.70,1.40,NA,94764000000,115689000000,0.6,2307819,0.6
2004-12-01,NA,205,74,69,NA,5.80,342,NA,10.20,600014341,Granada,30.90,61.40,7.70,102655,36.00,Las Americas,1.30,1.90,NA,9000000,86000000,0.2,74,0.4
2004-12-01,NA,583,72,66,NA,NA,NA,NA,NA,1644951892,Groenlandia,NA,NA,NA,56911,82.60,Las Americas,NA,1.60,NA,NA,NA,0.6,NA,0.7
2004-12-01,39,11621,73,66,NA,6.40,124,NA,13.80,23965280312,Guatemala,43.40,52.40,4.30,12367800,46.80,Las Americas,3.50,3.50,NA,488000000,630000000,0.1,7785,0.3
2004-12-01,46,1628,68,61,NA,5.30,55,NA,14.50,785918770,Guyana,36.30,59.80,3.90,756939,28.40,Las Americas,3.60,2.20,NA,30000000,27000000,NA,479,0.2
2004-12-01,202,1988,61,57,NA,5.60,22,NA,48.00,3660483886,Haiti,38.50,57.40,4.10,9129933,42.40,Las Americas,6.70,2.90,NA,206000000,93000000,0.1,2288,0
2004-12-01,62,7367,74,69,NA,7.90,103,NA,19.90,8772197585,Honduras,40.40,55.50,4.10,6762426,47.90,Las Americas,2.70,2.90,NA,300000000,420000000,0.1,3853,0.1
2004-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Isla de San Martin (parte neerlandesa),NA,NA,NA,35318,100.00,Las Americas,NA,NA,NA,80000000,626000000,NA,NA,NA
2004-12-01,NA,499,NA,NA,NA,NA,NA,NA,NA,NA,Islas Caiman,NA,NA,NA,47299,100.00,Las Americas,NA,NA,NA,NA,523000000,NA,NA,0.7
2004-12-01,NA,103,NA,NA,NA,NA,NA,NA,NA,NA,Islas Turcas y Caicos,NA,NA,NA,25025,87.20,Las Americas,NA,NA,NA,NA,NA,NA,NA,NA
2004-12-01,NA,NA,82,76,NA,NA,NA,NA,NA,NA,Islas Virgenes (EEÊUU),23.10,66.90,10.10,107950,93.50,Las Americas,NA,1.50,NA,NA,1356000000,0.3,NA,0.6
2004-12-01,31,10715,74,68,NA,4.80,183,NA,18.10,10173234921,Jamaica,31.50,60.90,7.60,2634145,52.60,Las Americas,1.80,1.70,NA,318000000,1733000000,0.1,3769,0.7
2004-12-01,58,410744,78,73,NA,6.00,441,NA,7.40,770267585947,Mexico,32.70,62.10,5.20,109381550,76.00,Las Americas,1.70,2.20,NA,8034000000,11610000000,0.1,159324,0.4
2004-12-01,39,4426,75,69,NA,6.10,66,NA,13.50,5795568203,Nicaragua,38.40,57.50,4.00,5386299,55.70,Las Americas,2.70,2.60,NA,154000000,192000000,0,2821,0.1
2004-12-01,18,5805,79,73,NA,8.10,347,NA,8.80,14179300000,Panama,31.00,63.00,6.00,3303335,63.40,Las Americas,2.00,2.30,NA,294000000,903000000,0.1,2613,0.4
